CNS5,GJ,Comp,NComp,P_,GJp,GaiaDR3,HIP,RAJ2000,DEJ2000,_tab1_11,plx,pmRA,pmDE,RV,Gmag,BPmag,RPmag,GHIPmag,G-RPHIP,Gmagr,__G-RP_r,f__G-RP_r,Jmag,Hmag,Ksmag,W1mag,W2mag,W3mag,W4mag,SimbadName
4831,12833,,,0,,6764810715133775872,,291.97004267652,-28.18974795693,2016.0,66.28,75.68,-456.02,,13.4894495,15.126556,11.699402,,,13.48945,1.338572,0,9.687,9.113,8.786,8.561,8.349,8.203,8.028,CNS5 4831
4873,12861,,,0,,6766734242006157312,96710,294.90253939582,-26.75314272131,2016.0,46.44,367.59,-265.07,-16.67,9.72663,10.710811,8.741038,,,9.72663,0.984411,0,7.498,6.826,6.649,6.592,6.543,6.521,6.41,CNS5 4873
4897,12879,,,0,,6766848728654380032,,296.4011603334,-25.9568664062,2016.0,49.42,593.68,-176.37,,16.300474,19.698875,14.790363,,,16.300474,1.510111,1,12.348,11.836,11.509,11.239,10.984,10.973,8.808,CNS5 4897
4919,12890,,,0,,6690155009477092352,,298.25844333807,-41.03840919006,2016.0,41.48,-45.54,20.33,,14.94734,17.125195,13.597732,,,14.94734,1.356511,0,11.493,10.937,10.601,10.435,10.241,10.098,8.547,CNS5 4919
5049,12962,,,0,,6695913186230672384,,306.37353119808,-35.76279836164,2016.0,40.16,-251.54,-1.25,,12.947845,14.574054,11.714876,,,12.947845,1.230165,0,9.982,9.393,9.044,8.894,8.765,8.605,8.206,CNS5 5049
4916,12887,A,2,1,,6746465363623545856,,297.90137035634,-35.17664567119,2016.0,88.21,382.71,97.09,,12.205737,13.86358,10.771713,,,12.205737,1.277926,0,8.581,8.044,7.735,7.477,7.283,7.187,7.076,CNS5 4916
4917,12888,B,2,0,12887,6746465363619405824,,297.90183831915,-35.17702653344,2016.0,88.43,351.08,45.55,,12.4290085,14.194346,11.142305,,,12.429008,1.269724,0,,,,7.477,7.283,7.187,7.076,CNS5 4917
4944,12902,,,0,,,,299.7735364,-33.6427317,2000.0,83.9,-4.7,-200.7,,,,,,,,,,16.866,16.077,16.227,16.152,13.838,12.256,8.542,CNS5 4944
4949,773.4,,,0,,6698960688866464768,98470,300.08506043759,-33.70473731804,2016.0,45.15,128.79,-289.36,-8.28,5.5258694,5.774336,5.115805,,,5.525869,0.412218,0,4.513,4.641,4.476,4.396,4.037,4.448,4.413,CNS5 4949
5008,783,AB,2,1,,6697578465310949376,99461,302.80226904331,-36.10821653737,2016.0,166.33,458.88,-1576.73,-129.3,5.033037,5.506255,4.404858,,,5.033037,0.632133,0,,,,,,,,CNS5 5008
5032,12949,,,0,,,,304.4530965,-34.3507499,2000.0,47.2,190.5,284.4,,,,,,,,,,,,,18.358,14.945,12.52,8.495,CNS5 5032
5086,12984,,,0,,6683306151547011072,,309.0346548378,-36.11968675633,2016.0,59.26,6.22,39.84,16.16,10.586762,11.860428,9.465408,,,10.586762,1.118067,0,8.026,7.418,7.172,6.99,6.873,6.811,6.791,CNS5 5086
5150,13017,,,0,,6779821003058453504,,312.56914167937,-34.41315317609,2016.0,104.14,335.77,-297.04,,12.0486,13.935938,10.752785,,,12.0486,1.295779,0,8.821,8.272,7.997,7.807,7.619,7.484,7.419,CNS5 5150
5080,12980,,,0,,6792808541781612544,,308.62987365312,-32.5175272833,2016.0,39.91,33.49,-215.17,,11.334967,12.410394,9.926013,,,11.334967,1.141931,0,8.368,7.739,7.505,7.3,7.234,7.142,7.086,CNS5 5080
5104,799,B,2,0,,6792436799477051392,102141,310.46473121535,-32.43751492133,2016.0,102.03,296.91,-301.43,,9.605488,11.243916,8.117472,,,9.605488,1.284201,0,,,,,,,,CNS5 5104
5103,799,A,2,1,,6792436799475129344,102141,310.46433403424,-32.43703678438,2016.0,100.84,246.93,-417.19,,9.575837,11.215967,8.18499,,,9.575837,1.265007,0,,,,,,,,CNS5 5103
5128,803,,,0,,6794047652729200640,102409,311.2911826481,-31.34250007993,2016.0,102.98,281.32,-360.15,-6.31,7.8434396,8.909956,6.798632,,,7.84344,1.03266,0,5.436,4.831,4.529,4.449,4.008,4.313,4.14,CNS5 5128
5131,4162,,,0,,6795084084175092736,,311.43749378547,-29.45991494387,2016.0,43.38,-329.14,-403.89,,12.142645,13.612644,10.95309,,,12.142645,1.18545,0,9.383,8.748,8.512,8.363,8.177,8.09,7.652,CNS5 5131
4926,12894,,,0,,6748241006182313984,,298.6012489452,-31.80043269862,2016.0,41.29,-459.91,-101.91,,11.884278,13.292622,10.707934,,,11.884278,1.167305,0,9.102,8.574,8.316,8.162,7.983,7.883,7.969,CNS5 4926
4936,1246,,,0,,6748283784056800256,98130,299.15640582809,-31.33517684397,2016.0,51.19,409.22,31.54,52.9,8.074735,8.631279,7.368726,,,8.074735,0.704408,0,6.534,6.013,5.869,5.866,5.766,5.834,5.836,CNS5 4936
4970,4131,,,0,,6748764545515651072,,301.02982157895,-31.70007179465,2016.0,42.71,320.84,-764.99,,12.9565935,14.647424,11.707576,,,12.956594,1.246864,0,9.906,9.314,9.028,8.851,8.702,8.563,8.607,CNS5 4970
4988,781.1,B,2,0,,6748796362632836096,,301.95172015068,-31.76141198629,2016.0,68.12,287.38,-750.82,,11.0793705,12.459806,9.92232,,,11.07937,1.155486,0,8.367,7.833,7.591,7.422,7.278,7.188,7.085,CNS5 4988
4987,781.1,A,2,1,,6748796396992580608,99150,301.9388755763,-31.75734063169,2016.0,68.15,283.11,-753.69,,11.1300335,12.727369,9.901586,,,11.130034,1.223203,0,,,,7.217,7.044,6.933,6.655,CNS5 4987
5006,2147,,,0,,6749419923164242944,99438,302.73511634606,-30.21961609717,2016.0,61.74,-340.87,-249.42,,12.258787,12.214994,12.370263,,,12.258787,-0.111476,1,12.583,12.641,12.698,12.716,12.767,11.904,8.289,CNS5 5006
5038,12953,,,0,,6797171060323993600,,305.10570466652,-30.45449972055,2016.0,57.32,-72.0,-96.75,,13.596937,13.626402,13.528521,,,13.596937,0.073028,0,13.625,13.605,13.589,13.666,13.694,12.329,8.622,CNS5 5038
5039,12954,,,0,,6846064551407418368,,305.18064961743,-28.10157928217,2016.0,43.75,-205.77,51.85,,12.58374,14.180222,11.356801,,,12.58374,1.222759,0,9.63,8.973,8.716,8.541,8.414,8.281,8.235,CNS5 5039
4931,9673,,,0,,,98066,298.95927053522,-26.29968537888,1991.25,38.48,209.41,62.39,,,,,4.495145,0.550969,4.495145,0.550969,2,,,,,,,,CNS5 4931
4928,12896,,,0,,,,298.7517838,-25.6704198,2000.0,37.4,346.1,-257.8,,,,,,,,,,,,,17.986,14.963,11.86,8.675,CNS5 4928
4923,770,A,2,1,,6863535898551993344,97944,298.57333345391,-23.94289729665,2016.0,70.7,-124.17,-410.68,,5.908112,6.425188,5.238868,,,5.908112,0.670875,0,4.747,4.158,4.043,3.892,3.342,3.891,3.853,CNS5 4923
4925,12893,B,2,0,770.,6863536001631204352,,298.58538709698,-23.94640859956,2016.0,70.76,-126.88,-407.46,,13.226322,15.295885,11.893041,,,13.226322,1.33501,0,9.791,9.193,8.839,8.607,8.433,8.289,8.277,CNS5 4925
4972,12913,,,0,,6851779920225658880,,301.12885642666,-23.70213617628,2016.0,54.82,119.34,-339.15,,11.580648,13.272951,10.323482,,,11.580648,1.249085,0,8.559,8.012,7.701,7.501,7.339,7.23,7.084,CNS5 4972
5023,785,,,0,,6847167606385196032,99825,303.82866493156,-27.03378080946,2016.0,113.49,1242.76,-181.17,-54.21,5.48135,5.935906,4.855769,,,5.48135,0.621847,0,4.112,3.582,3.501,,,,,CNS5 5023
5005,4137,,,0,,6847570886634834944,,302.73231450769,-25.58962270804,2016.0,45.89,198.6,-831.57,,13.377084,15.191523,12.100893,,,13.377084,1.277664,0,10.217,9.614,9.352,9.165,8.985,8.802,8.83,CNS5 5005
5054,790,,,0,,6796392812250051584,100925,306.93427215921,-30.8701639057,2016.0,51.83,-14.27,-521.63,-0.26,6.44275,6.797461,5.913723,,,6.44275,0.527353,0,5.362,5.067,4.915,,,,,CNS5 5054
5091,12988,,,0,,6798222846275675136,,309.85088586821,-29.44624125075,2016.0,55.97,319.61,-737.44,,15.178885,17.843931,13.745041,,,15.178885,1.435791,0,11.357,10.743,10.367,10.17,9.97,9.732,8.426,CNS5 5091
5110,12995,B,2,1,4157.,6795261758382371840,102264,310.81098189092,-29.42359132814,2016.0,46.76,-67.7,-206.1,,15.047449,17.347813,13.649108,,,15.047449,1.384195,0,11.42,10.874,10.573,,,,,CNS5 5110
5111,4157,A,2,0,,6795261758382370816,102264,310.81644496219,-29.42480230516,2016.0,46.09,-43.08,-201.89,-20.04,6.7915845,7.126077,6.279077,,,6.791584,0.509327,0,5.71,5.378,5.312,5.278,5.098,5.28,5.291,CNS5 5111
5052,791,,,0,,6798111177125746688,100923,306.92255979719,-27.75160118947,2016.0,70.0,-201.52,-876.41,,10.34706,11.670267,9.205212,,,10.34706,1.13682,0,7.706,7.083,6.864,6.743,6.563,6.522,6.415,CNS5 5052
5177,811,,,0,,6802426038708609024,103389,314.19768133428,-26.29666931677,2016.0,47.39,94.01,-65.58,-15.91,5.5740957,5.827069,5.161374,,,5.574096,0.415937,0,5.077,4.734,4.475,4.459,4.222,4.488,4.406,CNS5 5177
5132,805,,,0,,6805455124526007296,102485,311.52362917337,-25.27159567956,2016.0,68.34,-52.56,-156.93,,4.030625,4.246595,3.652014,,,4.030625,0.376864,0,3.363,3.104,3.094,,,,,CNS5 5132
5153,13018,,,0,,6805803738429788160,,312.79160349786,-24.97193236146,2016.0,44.26,186.54,-89.99,,13.141869,14.75861,11.916423,,,13.141869,1.226587,0,10.199,9.635,9.368,9.196,9.001,8.883,8.439,CNS5 5153
5157,13020,,,0,,6805792571514601472,,313.0562920918,-25.0715490847,2016.0,55.65,86.8,-152.96,,16.030754,16.515133,15.386088,,,16.030754,0.645222,0,14.727,14.482,14.39,14.291,14.234,12.258,8.239,CNS5 5157
5094,796,,,0,,6854626246593473536,101997,310.051406448,-23.77181575078,2016.0,68.19,499.7,461.37,-42.06,6.1799154,6.542906,5.64071,,,6.179915,0.536201,0,5.296,4.81,4.597,4.574,4.276,4.618,4.582,CNS5 5094
5101,1257,,,0,,6855358349537380352,102119,310.42917861226,-22.32475908514,2016.0,41.36,656.07,-538.71,-62.13,9.335216,10.081617,8.481324,,,9.335216,0.845286,0,7.381,6.769,6.605,6.546,6.422,6.428,6.309,CNS5 5101
5090,12987,,,0,,6856237271645943808,,309.69139265628,-21.11248466853,2016.0,44.21,-207.27,60.51,,14.28217,16.2886,12.957261,,,14.28217,1.321773,0,10.973,10.392,10.115,9.924,9.718,9.557,8.489,CNS5 5090
5148,13016,,,0,,6806697710102769664,,312.53347523005,-23.71409480214,2016.0,48.4,82.94,-73.58,-13.81,10.891566,12.052928,9.818774,,,10.891566,1.071574,0,8.458,7.86,7.622,7.455,7.36,7.317,7.089,CNS5 5148
5156,13019,,,0,,6806826799639247872,,313.03489225419,-23.30416655994,2016.0,40.93,-184.38,-303.81,,16.062004,18.851524,14.615462,,,16.062004,1.454633,0,12.252,11.625,11.293,11.077,10.884,10.604,8.325,CNS5 5156
5174,13032,,,0,,6805970245721549824,,314.1147209083,-24.00400432431,2016.0,52.66,333.79,-117.72,,13.45628,15.349298,12.159483,,,13.45628,1.296681,0,10.251,9.692,9.375,9.164,8.996,8.841,8.617,CNS5 5174
5158,13021,,,0,,6808651507904774144,,313.07019358736,-22.10863862166,2016.0,49.25,4.19,145.15,,14.935269,15.044355,14.719013,,,14.935269,0.217454,0,14.568,14.602,14.573,14.463,14.553,12.487,8.659,CNS5 5158
4489,12621,,,0,,4064593187342783488,,272.19676346148,-26.54632665797,2016.0,48.07,-261.1,-438.11,,13.226325,14.785652,12.007688,,,13.226325,1.21245,0,10.296,9.728,9.494,,,,,CNS5 4489
4564,713.1,,,0,,4076915349846977536,90496,276.9924434005,-25.42252303364,2016.0,41.72,-44.76,-185.66,,2.5435061,3.401816,2.200824,,,2.543506,0.677209,0,1.084,0.438,0.332,-2.038,-1.683,0.42,0.347,CNS5 4564
4631,12710,,,0,,4078319494857310208,,280.54710817071,-23.48403197085,2016.0,94.26,181.44,-242.79,,10.965031,12.348705,9.809993,,,10.965031,1.155795,0,8.261,7.729,7.436,7.217,7.086,7.031,6.915,CNS5 4631
4652,12725,,,0,,4073475012238397440,,281.32349253604,-25.06195243986,2016.0,43.36,-339.04,-160.12,,12.834461,14.269683,11.662236,,,12.834461,1.172808,0,10.09,9.527,9.27,,,,,CNS5 4652
4678,729,,,0,,4075141768785646592,92403,282.45878901752,-23.83709744873,2016.0,336.08,639.37,-193.96,,9.126414,10.732183,7.898147,,,9.126414,1.224734,0,6.222,5.655,5.37,5.19,4.865,4.921,4.754,CNS5 4678
4612,722,,,0,,4079684229322230784,91438,279.72214856998,-21.05255555408,2016.0,76.74,-74.72,-153.06,37.14,5.6792855,6.020049,5.162708,,,5.679286,0.514477,0,4.789,4.309,4.227,4.221,4.025,4.229,4.2,CNS5 4612
4464,12604,,,0,,4095396422225930752,,270.90095793365,-18.98205434476,2016.0,75.62,171.79,-338.34,,12.455414,14.389109,11.117828,,,12.455414,1.312105,0,9.131,8.53,8.275,7.977,7.812,7.727,7.343,CNS5 4464
4513,12640,,,0,,4094032443707053568,,273.62125195908,-20.42646223963,2016.0,47.6,-155.08,-415.68,,17.108707,20.661383,15.530215,,,17.108707,1.578492,1,12.795,12.175,11.803,,,,,CNS5 4513
4516,12643,,,0,,4094679437572611584,,273.80228241527,-19.40361679525,2016.0,68.52,109.15,-397.72,32.67,9.994882,11.143062,8.929406,,,9.994882,1.065296,0,7.318,6.722,6.453,,,,,CNS5 4516
4561,12665,,,0,,4092990622155744256,,276.63024024771,-19.39395723243,2016.0,50.3,-297.72,-463.87,,12.684425,14.24984,11.470814,,,12.684425,1.212659,0,9.768,9.173,8.916,8.736,8.593,8.523,8.084,CNS5 4561
4457,12600,,,0,,4145132555890838528,,270.00482844172,-15.99130705571,2016.0,81.15,-8.09,-296.9,,,,16.909328,,,,,,13.431,12.521,11.981,11.341,11.144,11.088,8.243,CNS5 4457
4485,1224,,,0,,4145870293808914432,,271.88396508794,-15.96461682602,2016.0,125.47,-618.41,-347.01,,11.863026,13.779869,10.560308,,,11.863026,1.302001,0,8.639,8.085,7.827,7.482,7.323,7.127,6.41,CNS5 4485
4469,12608,,,0,,4145205501565331456,,271.13748197902,-15.5771753601,2016.0,48.64,-23.51,-25.56,,18.876884,21.707256,17.25491,,,18.876884,1.621975,1,13.934,13.118,12.547,,,,,CNS5 4469
4478,12613,,,0,,4147112604476418048,,271.43447434345,-14.37835762559,2016.0,105.59,-344.87,24.87,,13.255206,15.560583,11.882206,,,13.255206,1.377349,0,9.777,9.209,8.861,8.646,8.444,8.16,7.508,CNS5 4478
4599,12691,,,0,,4092388708225823744,,278.85841873132,-19.73249338471,2016.0,45.21,-286.45,-482.02,,12.201228,13.572638,11.049176,,,12.201228,1.152126,0,9.526,8.953,8.674,8.479,8.336,8.255,8.271,CNS5 4599
4578,716,,,0,,4093301474693288960,90790,277.82835490136,-18.90968252923,2016.0,75.88,-138.22,-195.47,-43.16,6.5646515,7.011874,5.950741,,,6.564652,0.612788,0,5.286,4.87,4.704,4.669,4.474,4.73,4.708,CNS5 4578
4663,12733,,,0,,4086259033953267200,,281.81731056701,-19.37423003666,2016.0,48.38,-481.41,-401.46,,12.930384,14.619932,11.68016,,,12.930384,1.246851,0,9.911,9.379,9.089,8.934,8.715,8.62,8.207,CNS5 4663
4591,12686,,,0,,4102780020842452992,,278.48681870073,-16.88146713729,2016.0,39.56,82.07,-159.81,,15.391341,17.758812,14.008436,,,15.391341,1.39033,0,11.814,11.213,10.884,10.653,10.477,10.134,8.163,CNS5 4591
4593,12688,,,0,,4103719347391022080,,278.56827958952,-14.43715629224,2016.0,50.7,236.5,91.26,,13.563262,15.220121,12.275345,,,13.563262,1.247893,0,10.507,9.947,9.614,9.333,9.208,9.19,8.405,CNS5 4593
4611,2138,,,0,,4103671243754951168,91430,279.68695460942,-14.4930903017,2016.0,74.83,111.74,-568.99,-38.54,10.241307,11.498909,9.135763,,,10.241307,1.109307,0,7.661,7.06,6.849,6.652,6.522,6.505,6.424,CNS5 4611
4666,4077,,,0,,4101968375059565568,,282.00420159431,-14.58194288915,2016.0,58.64,-236.45,-237.26,,11.019166,12.322214,9.89288,,,11.019166,1.127379,0,8.375,7.831,7.558,7.401,7.288,7.213,7.304,CNS5 4666
4649,12722,B,2,0,12721,4105057482994688512,,281.25425628649,-14.15198166576,2016.0,55.14,33.48,-91.47,,12.302555,14.211622,10.98134,,,12.302555,1.304395,0,8.474,7.941,7.567,,,,,CNS5 4649
4648,12721,A,2,1,,4105057482987021312,,281.25349053437,-14.15148223686,2016.0,55.21,47.53,-85.95,,12.202049,14.132739,10.883344,,,12.202049,1.307791,0,8.461,7.971,7.65,,,,,CNS5 4648
4770,12797,,,0,,4080825969002728448,,288.2762196668,-23.20297789547,2016.0,44.36,191.27,-358.28,,15.001551,17.260555,13.581621,,,15.001551,1.377531,0,11.434,10.866,10.516,10.292,10.055,9.969,7.696,CNS5 4770
4775,12799,A,2,1,,6770968152052164608,,288.84399623891,-23.20203794633,2016.0,41.36,141.87,230.91,,12.073913,13.502881,10.902707,,,12.073913,1.171108,0,9.329,8.711,8.442,8.228,8.102,8.021,7.775,CNS5 4775
4774,12798,B,2,0,12799,6770968147755327488,,288.8433751017,-23.20053127625,2016.0,41.39,152.86,229.96,,12.190248,13.653595,11.008512,,,12.190248,1.182024,0,9.423,8.751,8.544,8.405,8.304,8.221,7.833,CNS5 4774
4812,12821,,,0,,6769967321590585344,,290.71005747449,-24.18813777562,2016.0,41.99,24.4,-212.36,,13.988641,15.821382,12.706321,,,13.988641,1.282244,0,10.875,10.291,10.027,9.813,9.634,9.451,8.301,CNS5 4812
4870,12859,,,0,,6768045340904025088,,294.65388868757,-24.28259228181,2016.0,40.13,42.61,77.26,,12.00412,13.34991,10.859429,,,12.00412,1.143668,0,9.329,8.767,8.511,8.343,8.19,8.102,7.625,CNS5 4870
4893,12877,,,0,,6768500538717144064,,296.22575041833,-23.63398057388,2016.0,67.39,315.14,-136.2,,13.067398,14.328489,11.063489,,,13.067398,1.310362,0,,,,,,,,CNS5 4893
4837,12839,,,0,,,,292.725194,-20.99913,2017.44,106.3,-1047.5,-1075.9,,,,,,,,,,,,,18.461,15.178,12.096,8.295,CNS5 4837
4881,12866,,,0,,6868107358662345728,,295.50308205558,-21.06927223076,2016.0,53.61,76.92,-250.7,,11.759869,13.477238,10.503672,,,11.759869,1.253751,0,8.692,8.079,7.816,7.608,7.479,7.356,7.298,CNS5 4881
4883,12868,,,0,,6868221463056407552,,295.55337087611,-20.76401235399,2016.0,63.12,-10.29,-154.26,,12.709925,14.496484,11.432589,,,12.709925,1.271803,0,9.598,9.026,8.756,8.555,8.357,8.219,7.836,CNS5 4883
4757,12791,,,0,,4083994314834201088,,287.28401483924,-19.63070813892,2016.0,45.82,-35.85,-155.99,,19.474026,21.943792,17.903162,,,19.474026,1.570864,1,14.52,13.543,12.915,12.467,12.208,,,CNS5 4757
4724,12769,,,0,,4088457984145905152,,284.81190332676,-17.03275190441,2016.0,44.02,-212.61,-364.14,,14.208578,16.181835,12.8946,,,14.208578,1.314304,0,10.923,10.345,10.034,9.852,9.632,9.445,8.109,CNS5 4724
4739,12781,,,0,,4087368200624900096,,286.54123407012,-17.93061597414,2016.0,40.32,51.18,-86.87,,12.088411,13.020884,10.450897,,,12.088411,1.163774,0,8.916,8.347,8.048,7.874,7.727,7.654,7.593,CNS5 4739
4758,747.1,,,0,,4185275209966301696,,287.33366931867,-14.75065832136,2016.0,48.43,172.63,-470.34,,10.970768,12.206087,9.864998,,,10.970768,1.10291,0,8.425,7.847,7.634,7.483,7.36,7.316,7.116,CNS5 4758
4735,12777,,,0,,4101357699404676608,,286.03964510699,-14.17314237355,2016.0,45.92,-84.73,-68.37,,13.20094,14.961694,11.938497,,,13.20094,1.263645,0,10.14,9.556,9.284,9.089,8.916,8.81,8.068,CNS5 4735
4733,741,,,0,,4101582957531738112,,285.81710045028,-13.57024586892,2016.0,53.9,-493.58,-490.67,,13.42075,15.187198,12.156879,,,13.42075,1.264853,0,10.375,9.803,9.537,9.324,9.136,9.024,8.429,CNS5 4733
4886,12871,,,0,,6870168805525824512,,295.68026555014,-17.39406192433,2016.0,44.9,41.2,-892.73,,12.93855,14.686575,11.675689,,,12.93855,1.261248,0,9.829,9.259,8.975,8.821,8.647,8.477,8.86,CNS5 4886
4856,12847,,,0,,,,293.827684,-15.772363,2017.51,69.3,290.2,43.1,,,,,,,,,,,,,16.632,16.802,12.399,8.597,CNS5 4856
